 |       | tttt      | ttt      | ttWW      | rarettVV      | ttll_MG_high_mll      | ttll_MG_low_mll      | ttH      | QmisID      | CO      | gstr      | HFe      | HFm      | light      | otherfake      | singleTop      | singleTop      | Diboson      | triboson      | vh      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | ttZp2000 |
 | singleTop Cross-Section | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.3 / -0.3 | 0.3 / -0.3 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | JET_EffectiveNP_Statistical2 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -1.11022e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | JET_EtaIntercalibration_TotalStat | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / -2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | JET_Pileup_PtTerm | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | PRW_DATASF | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / -2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | VV #leq4-jets Cross-Section | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.223592 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | VV #leq5-jets Cross-Section | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.33169 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | VV/VVV/VH + 1 true b-jet | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.11594 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | Diboson #mu_{F} and #mu_{R} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / -1.11022e-16 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 4.06241e-10 / -0.99998 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | t#bar{t}W #mu_{F} and #mu_{R} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -3.33067e-16 / 2.22045e-16 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | gamma_stat_CR1bminus_nJets_bin_0 | 0.00187033 / -0.00187033 | 0.00324007 / -0.00324007 | 0.00332826 / -0.00332826 | 0.00439799 / -0.00439799 | 0.0061758 / -0.0061758 | 0.00718952 / -0.00718952 | 0.00414234 / -0.00414234 | 0.0107437 / -0.0107437 | 0.00658039 / -0.00658039 | 0.00586983 / -0.00586983 | 0.0058465 / -0.0058465 | 0.00597554 / -0.00597554 | 0.00675977 / -0.00675977 | 0.00580109 / -0.00580109 | 0.0132176 / -0.0132176 | 0.0090163 / -0.0090163 | 0.00933594 / -0.00933594 | 0.00952611 / -0.00952611 | 0.0208768 / -0.0208768 | 0.0208772 / -0.0208772 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0.00210988 / -0.00210988 |
 | gamma_stat_CR1bminus_nJets_bin_1 | 0.00390281 / -0.00390281 | 0.00533649 / -0.00533649 | 0.0062001 / -0.0062001 | 0.0056826 / -0.0056826 | 0.00676542 / -0.00676542 | 0.00627007 / -0.00627007 | 0.0060099 / -0.0060099 | 0.00578868 / -0.00578868 | 0.0055732 / -0.0055732 | 0.00655857 / -0.00655857 | 0.00732476 / -0.00732476 | 0.00655085 / -0.00655085 | 0.00533053 / -0.00533053 | 0.00521707 / -0.00521707 | 0.0062129 / -0.0062129 | 0.00629005 / -0.00629005 | 0.00647524 / -0.00647524 | 0.00610667 / -0.00610667 | 7.36432e-08 / -7.36432e-08 | 1.00672e-09 / -1.00672e-09 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0.00310855 / -0.00310855 |
 | gamma_stat_CR1bminus_nJets_bin_2 | 0.00617752 / -0.00617752 | 0.00669828 / -0.00669828 | 0.00684576 / -0.00684576 | 0.00675485 / -0.00675485 | 0.00595743 / -0.00595743 | 0.00582793 / -0.00582793 | 0.00655413 / -0.00655413 | 0.00385887 / -0.00385887 | 0.00300875 / -0.00300875 | 0.00521138 / -0.00521138 | 0.00557252 / -0.00557252 | 0.00605003 / -0.00605003 | 0.00454346 / -0.00454346 | 0.0073721 / -0.0073721 | 0.00193919 / -0.00193919 | 0.00458924 / -0.00458924 | 0.00431738 / -0.00431738 | 0.00404793 / -0.00404793 | 8.95684e-08 / -8.95684e-08 | 1.22442e-09 / -1.22442e-09 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0.00569375 / -0.00569375 |
 | gamma_stat_CR1bminus_nJets_bin_3 | 0.00850461 / -0.00850461 | 0.00698422 / -0.00698422 | 0.00628626 / -0.00628626 | 0.00588176 / -0.00588176 | 0.00406368 / -0.00406368 | 0.00345603 / -0.00345603 | 0.00587654 / -0.00587654 | 0.00212552 / -0.00212552 | 0.0086707 / -0.0086707 | 0.00380614 / -0.00380614 | 0.00357065 / -0.00357065 | 0.00370765 / -0.00370765 | 0.00738323 / -0.00738323 | 0.00503058 / -0.00503058 | 0.000400811 / -0.000400811 | 0.0022317 / -0.0022317 | 0.00233801 / -0.00233801 | 0.00269012 / -0.00269012 | 1.25133e-07 / -1.25133e-07 | 1.71059e-09 / -1.71059e-09 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0.00830177 / -0.00830177 |
 | gamma_stat_CR1bminus_nJets_bin_4 | 0.0102795 / -0.0102795 | 0.00624284 / -0.00624284 | 0.00504285 / -0.00504285 | 0.00458037 / -0.00458037 | 0.00265998 / -0.00265998 | 0.00174096 / -0.00174096 | 0.00475803 / -0.00475803 | 0.000504607 / -0.000504607 | 0.00403693 / -0.00403693 | 0.00381407 / -0.00381407 | 0.00362594 / -0.00362594 | 0.00390205 / -0.00390205 | 0.00287125 / -0.00287125 | 0.00376042 / -0.00376042 | 1.81682e-08 / -1.81682e-08 | 0.00172031 / -0.00172031 | 0.00137292 / -0.00137292 | 0.00172539 / -0.00172539 | 2.08215e-07 / -2.08215e-07 | 2.84634e-09 / -2.84634e-09 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0.0103963 / -0.0103963 |
 | gamma_stat_CR1bminus_nJets_bin_5 | 0.00887369 / -0.00887369 | 0.00579929 / -0.00579929 | 0.00415816 / -0.00415816 | 0.00434552 / -0.00434552 | 0.00184801 / -0.00184801 | 0.00177618 / -0.00177618 | 0.00439359 / -0.00439359 | 0.00123346 / -0.00123346 | 0.00234339 / -0.00234339 | 0.00606861 / -0.00606861 | 0.00242255 / -0.00242255 | 0.00288146 / -0.00288146 | 0.00228744 / -0.00228744 | 0.00108495 / -0.00108495 | 4.11054e-08 / -4.11054e-08 | 0.00181334 / -0.00181334 | 0.00103124 / -0.00103124 | 0.0012036 / -0.0012036 | 4.71084e-07 / -4.71084e-07 | 6.43982e-09 / -6.43982e-09 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0.0107598 / -0.0107598 |
 | gamma_stat_CR1bminus_nJets_bin_6 | 0.0136224 / -0.0136224 | 0.00648524 / -0.00648524 | 0.00669005 / -0.00669005 | 0.00441113 / -0.00441113 | 0.00219439 / -0.00219439 | 0.005514 / -0.005514 | 0.00496976 / -0.00496976 | 0.000823531 / -0.000823531 | 0.000988019 / -0.000988019 | 0.00542654 / -0.00542654 | 0.00164322 / -0.00164322 | 0.00158236 / -0.00158236 | 0.000574579 / -0.000574579 | 0.00132869 / -0.00132869 | 9.22607e-08 / -9.22607e-08 | 0.00267462 / -0.00267462 | 0.00102703 / -0.00102703 | 0.0014805 / -0.0014805 | 1.05734e-06 / -1.05734e-06 | 1.44541e-08 / -1.44541e-08 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0.0240124 / -0.0240124 |
