 |       | t#bar{t}t#bar{t}      | t#bar{t}t      | t#bar{t}VV      | t#bar{t}VV      | ttZ_high      | ttZ_low      | t#bar{t}H      | QmisID      | Mat.Conv.      | Low m_{#gamma^{*}}      | HF e      | HF#mu      | light      | Other fake      | singleTop      | singleTop      | Diboson      | triboson      | vh      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}Z' |
 | JET_JERUnc_Noise_PreRec | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0212569 / -0.0213076 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0214512 / -0.0215025 | 0.0220291 / -0.0220816 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_2 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0204183 / -0.0206479 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Modelling1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0306453 / -0.0306243 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -1.11022e-16 / -1.11022e-16 |
 | JET_JER_EffectiveNP_2 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_6 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -1.11022e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | singleTop Cross-Section | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.319337 / -0.298222 | 0.319337 / -0.298222 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PRW_DATASF | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0212068 / -0.0212009 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0258837 / -0.0258764 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV #leq5-jets Cross-Section | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.630594 / -0.483705 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV/VVV/VH + 1 true b-jet | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.117438 / -0.113723 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV/VVV/VH + #geq 2 true b-jets | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.136012 / -0.136315 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | Diboson #mu_{F} and #mu_{R} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | FT_EFF_Eigen_Light_1__1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -1.11022e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_NNJvtEfficiency | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0216042 / -0.0216333 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0207653 / -0.0207934 | 0.029098 / -0.029136 | 0.0353681 / -0.0354132 | 0 / 0 | 0 / 0 | 0.0228328 / -0.0228634 | 0.0308342 / -0.0308742 | 0.0364599 / -0.0365062 | 0 / 0 |
 | t#bar{t}W^{-} + 1 true b-jets | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0218509 / -0.0217026 | 0.0254298 / -0.0252521 | 0.0295302 / -0.0293169 | 0 / 0 | 0 / 0 | 0 / 0 | 0.025739 / -0.0255587 | 0.0426197 / -0.042279 | 0 / 0 |
 | t#bar{t}W #mu_{F} and #mu_{R} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | FT_EFF_Eigen_B_0__1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0213184 / -0.0213067 |
 | JET_Flavor_Composition_Sig | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | gamma_stat_SR_HT_all_bin_0 | 0.00236782 / -0.00236782 | 0.00366225 / -0.00366225 | 0.00309595 / -0.00309595 | 0.00425227 / -0.00425227 | 0.00567723 / -0.00567723 | 0.00491775 / -0.00491775 | 0.00608543 / -0.00608543 | 0.00414503 / -0.00414503 | 0.00548332 / -0.00548332 | 0.00548799 / -0.00548799 | 0.00764427 / -0.00764427 | 0.0079591 / -0.0079591 | 0.00524625 / -0.00524625 | 0.00732152 / -0.00732152 | 0.0053024 / -0.0053024 | 0.00521091 / -0.00521091 | 0.0040653 / -0.0040653 | 0.00294902 / -0.00294902 | 0.00314731 / -0.00314731 | 0.00581308 / -0.00581308 | 0.00395583 / -0.00395583 | 0.00244952 / -0.00244952 | 0.00177085 / -0.00177085 | 0.000486896 / -0.000486896 | 0.00565764 / -0.00565764 | 0.00381731 / -0.00381731 | 0.00280801 / -0.00280801 | 0.00195803 / -0.00195803 | 0.000785358 / -0.000785358 | 0.000644812 / -0.000644812 |
 | gamma_stat_SR_HT_all_bin_1 | 0.00296473 / -0.00296473 | 0.00349204 / -0.00349204 | 0.00279698 / -0.00279698 | 0.00360429 / -0.00360429 | 0.00391982 / -0.00391982 | 0.00432876 / -0.00432876 | 0.00392815 / -0.00392815 | 0.00334856 / -0.00334856 | 0.00439499 / -0.00439499 | 0.00400848 / -0.00400848 | 0.00399292 / -0.00399292 | 0.00394497 / -0.00394497 | 0.00285714 / -0.00285714 | 0.0027531 / -0.0027531 | 0.00317489 / -0.00317489 | 0.00284756 / -0.00284756 | 0.00292827 / -0.00292827 | 0.00261373 / -0.00261373 | 0.00254872 / -0.00254872 | 0.00397045 / -0.00397045 | 0.00345709 / -0.00345709 | 0.00340251 / -0.00340251 | 0.00235947 / -0.00235947 | 0.00126411 / -0.00126411 | 0.0039512 / -0.0039512 | 0.00397688 / -0.00397688 | 0.00334909 / -0.00334909 | 0.00159051 / -0.00159051 | 0.00128256 / -0.00128256 | 0.00111973 / -0.00111973 |
 | gamma_stat_SR_HT_all_bin_2 | 0.00271553 / -0.00271553 | 0.00271512 / -0.00271512 | 0.00264664 / -0.00264664 | 0.00249183 / -0.00249183 | 0.00242133 / -0.00242133 | 0.00239953 / -0.00239953 | 0.00237526 / -0.00237526 | 0.00229878 / -0.00229878 | 0.00198337 / -0.00198337 | 0.00238927 / -0.00238927 | 0.00234087 / -0.00234087 | 0.00186248 / -0.00186248 | 0.00126493 / -0.00126493 | 0.00244753 / -0.00244753 | 0.00301656 / -0.00301656 | 0.00225755 / -0.00225755 | 0.00222991 / -0.00222991 | 0.00216534 / -0.00216534 | 0.00299581 / -0.00299581 | 0.00244252 / -0.00244252 | 0.00264214 / -0.00264214 | 0.00327647 / -0.00327647 | 0.00233148 / -0.00233148 | 0.00167561 / -0.00167561 | 0.00248492 / -0.00248492 | 0.00236466 / -0.00236466 | 0.00286898 / -0.00286898 | 0.00278755 / -0.00278755 | 0.00159244 / -0.00159244 | 0.0013818 / -0.0013818 |
 | gamma_stat_SR_HT_all_bin_3 | 0.00307544 / -0.00307544 | 0.00275724 / -0.00275724 | 0.00241973 / -0.00241973 | 0.00263419 / -0.00263419 | 0.00223596 / -0.00223596 | 0.00278939 / -0.00278939 | 0.00207764 / -0.00207764 | 0.00291845 / -0.00291845 | 0.0016689 / -0.0016689 | 0.00236433 / -0.00236433 | 0.00163998 / -0.00163998 | 0.00175532 / -0.00175532 | 0.00292289 / -0.00292289 | 0.0024484 / -0.0024484 | 0.00205182 / -0.00205182 | 0.00248206 / -0.00248206 | 0.00228633 / -0.00228633 | 0.00267057 / -0.00267057 | 0.00279191 / -0.00279191 | 0.00224657 / -0.00224657 | 0.00260053 / -0.00260053 | 0.00260243 / -0.00260243 | 0.00305928 / -0.00305928 | 0.00330016 / -0.00330016 | 0.00201306 / -0.00201306 | 0.00273797 / -0.00273797 | 0.00283298 / -0.00283298 | 0.00333883 / -0.00333883 | 0.00404463 / -0.00404463 | 0.00222443 / -0.00222443 |
 | gamma_stat_SR_HT_all_bin_4 | 0.00219544 / -0.00219544 | 0.00179721 / -0.00179721 | 0.00182906 / -0.00182906 | 0.00164262 / -0.00164262 | 0.00126018 / -0.00126018 | 0.00085011 / -0.00085011 | 0.00120997 / -0.00120997 | 0.00169121 / -0.00169121 | 0.00131298 / -0.00131298 | 0.00113319 / -0.00113319 | 0.000848648 / -0.000848648 | 0.000796315 / -0.000796315 | 0.00157333 / -0.00157333 | 0.00105626 / -0.00105626 | 0.00121826 / -0.00121826 | 0.00127661 / -0.00127661 | 0.00173669 / -0.00173669 | 0.00174224 / -0.00174224 | 0.00228381 / -0.00228381 | 0.00105992 / -0.00105992 | 0.0017425 / -0.0017425 | 0.00176258 / -0.00176258 | 0.00228187 / -0.00228187 | 0.00281717 / -0.00281717 | 0.00137941 / -0.00137941 | 0.00169401 / -0.00169401 | 0.00186574 / -0.00186574 | 0.00248439 / -0.00248439 | 0.00233064 / -0.00233064 | 0.00239677 / -0.00239677 |
 | gamma_stat_SR_HT_all_bin_5 | 0.00182253 / -0.00182253 | 0.00128369 / -0.00128369 | 0.00223561 / -0.00223561 | 0.0012098 / -0.0012098 | 0.00081277 / -0.00081277 | 0.000926297 / -0.000926297 | 0.0007492 / -0.0007492 | 0.00133361 / -0.00133361 | 0.00114185 / -0.00114185 | 0.00088741 / -0.00088741 | 0.000431724 / -0.000431724 | 0.00052989 / -0.00052989 | 0.00172265 / -0.00172265 | 0.000714348 / -0.000714348 | 0.00129816 / -0.00129816 | 0.00167603 / -0.00167603 | 0.00201959 / -0.00201959 | 0.00260727 / -0.00260727 | 0.00163435 / -0.00163435 | 0.000835297 / -0.000835297 | 0.00132435 / -0.00132435 | 0.00178002 / -0.00178002 | 0.00267776 / -0.00267776 | 0.00388062 / -0.00388062 | 0.000813292 / -0.000813292 | 0.00116859 / -0.00116859 | 0.00164164 / -0.00164164 | 0.00251627 / -0.00251627 | 0.00367154 / -0.00367154 | 0.00498205 / -0.00498205 |
 | NF_{Mat. Conv.} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.323412 / -0.290062 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | NF_{Low m_{#gamma^{*}}} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.235191 / -0.204439 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | NF_{HF e} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.331529 / -0.316066 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | NF_{HF m} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.175213 / -0.162251 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | a0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.343196 / -0.295655 | 0.621457 / -0.44267 | 0.981165 / -0.567241 | 1.44018 / -0.668263 | 2.42518 / -0.778137 | 0.343196 / -0.295655 | 0.621457 / -0.44267 | 0.981165 / -0.567241 | 1.44018 / -0.668263 | 2.42518 / -0.778137 | 0 / 0 |
 | a1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.573814 / -0.434186 | 0.818523 / -0.518991 | 1.04562 / -0.576893 | 1.25906 / -0.619448 | 1.55976 / -0.665264 | 0.573814 / -0.434186 | 0.818523 / -0.518991 | 1.04562 / -0.576893 | 1.25906 / -0.619448 | 1.55976 / -0.665264 | 0 / 0 |
 | NF_{t#bar{t}W^{+}@4j} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.148297 / -0.144919 | 0.148297 / -0.144919 | 0.148297 / -0.144919 | 0.148297 / -0.144919 | 0.148297 / -0.144919 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | NF_{t#bar{t}W^{-}@4j} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.239963 / -0.234745 | 0.239963 / -0.234745 | 0.239963 / -0.234745 | 0.239963 / -0.234745 | 0.239963 / -0.234745 | 0 / 0 |
 | mu_signal | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.627252 / -0.606876 |
