 |       | t#bar{t}t#bar{t}      | t#bar{t}t      | t#bar{t}VV      | t#bar{t}VV      | ttZ_high      | ttZ_low      | t#bar{t}H      | QmisID      | Mat.Conv.      | Low m_{#gamma^{*}}      | HF e      | HF#mu      | light      | Other fake      | singleTop      | singleTop      | Diboson      | triboson      | vh      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}Z' |
 | JET_JER_EffectiveNP_2 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | FT_EFF_Eigen_B_0__1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0.0212962 / -0.0212962 |
 | gamma_stat_SR_lepton_0_pt_bin_0 | 0.00146432 / -0.00146432 | 0.00161863 / -0.00161863 | 0.00110937 / -0.00110937 | 0.00147337 / -0.00147337 | 0.00121525 / -0.00121525 | 0.00169424 / -0.00169424 | 0.00246255 / -0.00246255 | 6.78027e-05 / -6.78027e-05 | 0.00306551 / -0.00306551 | 0.00272252 / -0.00272252 | 0.00308295 / -0.00308295 | 0.00334459 / -0.00334459 | 0.00150374 / -0.00150374 | 0.00498679 / -0.00498679 | 0.000669614 / -0.000669614 | 0.000548052 / -0.000548052 | 0.000896828 / -0.000896828 | 0.000133356 / -0.000133356 | 0.00408888 / -0.00408888 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0.000915312 / -0.000915312 |
 | gamma_stat_SR_lepton_0_pt_bin_1 | 0.00203021 / -0.00203021 | 0.00208531 / -0.00208531 | 0.00166263 / -0.00166263 | 0.00193305 / -0.00193305 | 0.00150872 / -0.00150872 | 0.00164752 / -0.00164752 | 0.00291986 / -0.00291986 | 0.000628648 / -0.000628648 | 0.00293756 / -0.00293756 | 0.00313188 / -0.00313188 | 0.00329566 / -0.00329566 | 0.00381383 / -0.00381383 | 0.00143455 / -0.00143455 | 0.0020073 / -0.0020073 | 0.00216445 / -0.00216445 | 0.00163454 / -0.00163454 | 0.00123681 / -0.00123681 | 0.000865296 / -0.000865296 | 0.00291475 / -0.00291475 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0.00121248 / -0.00121248 |
 | gamma_stat_SR_lepton_0_pt_bin_2 | 0.00241397 / -0.00241397 | 0.00248374 / -0.00248374 | 0.00186609 / -0.00186609 | 0.00214675 / -0.00214675 | 0.00191411 / -0.00191411 | 0.00161816 / -0.00161816 | 0.00310849 / -0.00310849 | 0.000604829 / -0.000604829 | 0.00262704 / -0.00262704 | 0.00269092 / -0.00269092 | 0.00437166 / -0.00437166 | 0.00438953 / -0.00438953 | 0.00307803 / -0.00307803 | 0.00247278 / -0.00247278 | 0.00171749 / -0.00171749 | 0.00209242 / -0.00209242 | 0.00166727 / -0.00166727 | 0.0014853 / -0.0014853 | 0.00261599 / -0.00261599 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0.00146194 / -0.00146194 |
 | gamma_stat_SR_lepton_0_pt_bin_3 | 0.0024638 / -0.0024638 | 0.00243646 / -0.00243646 | 0.00188249 / -0.00188249 | 0.00228777 / -0.00228777 | 0.00207636 / -0.00207636 | 0.00218974 / -0.00218974 | 0.00292267 / -0.00292267 | 0.0012173 / -0.0012173 | 0.00212022 / -0.00212022 | 0.00254131 / -0.00254131 | 0.00286918 / -0.00286918 | 0.00282512 / -0.00282512 | 0.00166993 / -0.00166993 | 0.00230657 / -0.00230657 | 0.00196743 / -0.00196743 | 0.0013862 / -0.0013862 | 0.0018023 / -0.0018023 | 0.00140129 / -0.00140129 | 0.00240854 / -0.00240854 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0.00156 / -0.00156 |
 | gamma_stat_SR_lepton_0_pt_bin_4 | 0.00219571 / -0.00219571 | 0.00217861 / -0.00217861 | 0.00203932 / -0.00203932 | 0.00211088 / -0.00211088 | 0.00193413 / -0.00193413 | 0.00121047 / -0.00121047 | 0.0024289 / -0.0024289 | 0.000765662 / -0.000765662 | 0.00254944 / -0.00254944 | 0.00169086 / -0.00169086 | 0.00219708 / -0.00219708 | 0.00134431 / -0.00134431 | 0.000918034 / -0.000918034 | 0.00225638 / -0.00225638 | 0.0021862 / -0.0021862 | 0.00192651 / -0.00192651 | 0.0015553 / -0.0015553 | 0.00205879 / -0.00205879 | 0.00224 / -0.00224 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0.00152538 / -0.00152538 |
 | gamma_stat_SR_lepton_0_pt_bin_5 | 0.00213514 / -0.00213514 | 0.00217905 / -0.00217905 | 0.00181609 / -0.00181609 | 0.00207137 / -0.00207137 | 0.00208556 / -0.00208556 | 0.0024128 / -0.0024128 | 0.00225744 / -0.00225744 | 0.00147755 / -0.00147755 | 0.0018342 / -0.0018342 | 0.00185475 / -0.00185475 | 0.00219257 / -0.00219257 | 0.00173494 / -0.00173494 | 0.00128276 / -0.00128276 | 0.00210451 / -0.00210451 | 0.00198698 / -0.00198698 | 0.00242009 / -0.00242009 | 0.0017225 / -0.0017225 | 0.00140113 / -0.00140113 | 0.00240553 / -0.00240553 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0.00160861 / -0.00160861 |
 | gamma_stat_SR_lepton_0_pt_bin_6 | 0.00208143 / -0.00208143 | 0.00201609 / -0.00201609 | 0.00204863 / -0.00204863 | 0.00206359 / -0.00206359 | 0.00204005 / -0.00204005 | 0.00254089 / -0.00254089 | 0.00208079 / -0.00208079 | 0.00165373 / -0.00165373 | 0.0014533 / -0.0014533 | 0.00208946 / -0.00208946 | 0.00223375 / -0.00223375 | 0.00218493 / -0.00218493 | 0.00171589 / -0.00171589 | 0.00181959 / -0.00181959 | 0.00240819 / -0.00240819 | 0.00216843 / -0.00216843 | 0.00169486 / -0.00169486 | 0.00134816 / -0.00134816 | 0.00262149 / -0.00262149 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0.0016753 / -0.0016753 |
 | gamma_stat_SR_lepton_0_pt_bin_7 | 0.00195421 / -0.00195421 | 0.0018741 / -0.0018741 | 0.00192871 / -0.00192871 | 0.0018921 / -0.0018921 | 0.00200988 / -0.00200988 | 0.00134981 / -0.00134981 | 0.00175069 / -0.00175069 | 0.00259613 / -0.00259613 | 0.0017639 / -0.0017639 | 0.00245547 / -0.00245547 | 0.00114204 / -0.00114204 | 0.00115355 / -0.00115355 | 0.000647605 / -0.000647605 | 0.00147848 / -0.00147848 | 0.00219743 / -0.00219743 | 0.00209071 / -0.00209071 | 0.00158059 / -0.00158059 | 0.0018573 / -0.0018573 | 0.00275312 / -0.00275312 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0.00164247 / -0.00164247 |
 | gamma_stat_SR_lepton_0_pt_bin_8 | 0.00165564 / -0.00165564 | 0.00160149 / -0.00160149 | 0.00142464 / -0.00142464 | 0.00159814 / -0.00159814 | 0.00177763 / -0.00177763 | 0.0011967 / -0.0011967 | 0.00139481 / -0.00139481 | 0.00202151 / -0.00202151 | 0.000614856 / -0.000614856 | 0.00117961 / -0.00117961 | 0.00106974 / -0.00106974 | 0.0014929 / -0.0014929 | 0.000427492 / -0.000427492 | 0.00122285 / -0.00122285 | 0.00141416 / -0.00141416 | 0.00163167 / -0.00163167 | 0.00200632 / -0.00200632 | 0.00130663 / -0.00130663 | 0.00275182 / -0.00275182 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0.00152952 / -0.00152952 |
 | gamma_stat_SR_lepton_0_pt_bin_9 | 0.00342747 / -0.00342747 | 0.00341741 / -0.00341741 | 0.00452816 / -0.00452816 | 0.00379101 / -0.00379101 | 0.00419804 / -0.00419804 | 0.0045923 / -0.0045923 | 0.00230472 / -0.00230472 | 0.00653098 / -0.00653098 | 0.00344157 / -0.00344157 | 0.00286807 / -0.00286807 | 0.00193098 / -0.00193098 | 0.00215897 / -0.00215897 | 0.00598197 / -0.00598197 | 0.00297987 / -0.00297987 | 0.00406308 / -0.00406308 | 0.00439899 / -0.00439899 | 0.0052217 / -0.0052217 | 0.00606551 / -0.00606551 | 0.00113254 / -0.00113254 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0.00567683 / -0.00567683 |
