 |       | t#bar{t}t#bar{t}      | t#bar{t}t      | t#bar{t}VV      | t#bar{t}VV      | ttZ_high      | ttZ_low      | t#bar{t}H      | QmisID      | Mat.Conv.      | Low m_{#gamma^{*}}      | HF e      | HF#mu      | light      | Other fake      | singleTop      | singleTop      | Diboson      | triboson      | vh      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}Z' |
 | JET_EffectiveNP_Mixed3 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / -1.11022e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | MUON_SAGITTA_PTEXTRA | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | MUON_SCALE | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | VV #leq4-jets Cross-Section | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.217376 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | VV #leq5-jets Cross-Section | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.339148 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | VV/VVV/VH + 1 true b-jet | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.125221 / 0 | 0 / 0 | 0.5 / 2.16136e-10 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | VV/VVV/VH + #geq 2 true b-jets | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0648055 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | Diboson #mu_{F} and #mu_{R} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | FT_EFF_Eigen_C_1__1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.038151 / 0.0387861 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | FT_EFF_Eigen_C_5__1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0209619 / 0.0209524 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | FT_EFF_Eigen_Light_3__1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0396172 / -0.0396364 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | t#bar{t}W #mu_{F} and #mu_{R} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / -2.22045e-16 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | gamma_stat_CR1bplus_nJets_bin_0 | 0.0014684 / -0.0014684 | 0.00314635 / -0.00314635 | 0.0033119 / -0.0033119 | 0.00382548 / -0.00382548 | 0.0052875 / -0.0052875 | 0.00570327 / -0.00570327 | 0.00360876 / -0.00360876 | 0.00752391 / -0.00752391 | 0.00463015 / -0.00463015 | 0.00531882 / -0.00531882 | 0.00534329 / -0.00534329 | 0.00571086 / -0.00571086 | 0.00603995 / -0.00603995 | 0.00554518 / -0.00554518 | 0.0114321 / -0.0114321 | 0.00790494 / -0.00790494 | 0.00795238 / -0.00795238 | 0.00764129 / -0.00764129 | 4.48193e-08 / -4.48193e-08 | 0.0182917 / -0.0182917 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0.00138237 / -0.00138237 |
 | gamma_stat_CR1bplus_nJets_bin_1 | 0.00318403 / -0.00318403 | 0.00461883 / -0.00461883 | 0.00567427 / -0.00567427 | 0.00555469 / -0.00555469 | 0.00587372 / -0.00587372 | 0.00688139 / -0.00688139 | 0.00511587 / -0.00511587 | 0.00646596 / -0.00646596 | 0.00612704 / -0.00612704 | 0.00673084 / -0.00673084 | 0.00634944 / -0.00634944 | 0.00551624 / -0.00551624 | 0.00558367 / -0.00558367 | 0.0061229 / -0.0061229 | 0.00571127 / -0.00571127 | 0.00568159 / -0.00568159 | 0.00576152 / -0.00576152 | 0.00591658 / -0.00591658 | 4.65635e-08 / -4.65635e-08 | 4.74146e-10 / -4.74146e-10 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0.00302564 / -0.00302564 |
 | gamma_stat_CR1bplus_nJets_bin_2 | 0.0056934 / -0.0056934 | 0.00579451 / -0.00579451 | 0.00550494 / -0.00550494 | 0.00572262 / -0.00572262 | 0.0055486 / -0.0055486 | 0.00398149 / -0.00398149 | 0.00583963 / -0.00583963 | 0.00345963 / -0.00345963 | 0.00599433 / -0.00599433 | 0.00539985 / -0.00539985 | 0.00538133 / -0.00538133 | 0.0051551 / -0.0051551 | 0.00579153 / -0.00579153 | 0.00433304 / -0.00433304 | 0.00167553 / -0.00167553 | 0.00385269 / -0.00385269 | 0.00390246 / -0.00390246 | 0.00377813 / -0.00377813 | 0.0237588 / -0.0237588 | 5.928e-10 / -5.928e-10 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0.00513148 / -0.00513148 |
 | gamma_stat_CR1bplus_nJets_bin_3 | 0.00781375 / -0.00781375 | 0.0064521 / -0.0064521 | 0.00558619 / -0.00558619 | 0.00532409 / -0.00532409 | 0.00363896 / -0.00363896 | 0.00428164 / -0.00428164 | 0.00577871 / -0.00577871 | 0.0021599 / -0.0021599 | 0.00460412 / -0.00460412 | 0.00320867 / -0.00320867 | 0.00361094 / -0.00361094 | 0.00449888 / -0.00449888 | 0.00289513 / -0.00289513 | 0.00409919 / -0.00409919 | 5.40734e-09 / -5.40734e-09 | 0.00245175 / -0.00245175 | 0.00230208 / -0.00230208 | 0.00234673 / -0.00234673 | 8.57806e-08 / -8.57806e-08 | 8.73485e-10 / -8.73485e-10 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0.00702325 / -0.00702325 |
 | gamma_stat_CR1bplus_nJets_bin_4 | 0.0102664 / -0.0102664 | 0.0066487 / -0.0066487 | 0.00510468 / -0.00510468 | 0.00462363 / -0.00462363 | 0.00308259 / -0.00308259 | 0.00185661 / -0.00185661 | 0.00548393 / -0.00548393 | 0.00216309 / -0.00216309 | 0.00145517 / -0.00145517 | 0.00201638 / -0.00201638 | 0.00207827 / -0.00207827 | 0.00285336 / -0.00285336 | 0.00228674 / -0.00228674 | 0.00282984 / -0.00282984 | 0.000275902 / -0.000275902 | 0.00153376 / -0.00153376 | 0.00148107 / -0.00148107 | 0.00205788 / -0.00205788 | 1.71027e-07 / -1.71027e-07 | 1.74152e-09 / -1.74153e-09 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0.0111805 / -0.0111805 |
 | gamma_stat_CR1bplus_nJets_bin_5 | 0.0162403 / -0.0162403 | 0.00731069 / -0.00731069 | 0.00702668 / -0.00702668 | 0.00492889 / -0.00492889 | 0.00233748 / -0.00233748 | 0.000915753 / -0.000915753 | 0.00541311 / -0.00541311 | 0.00164299 / -0.00164299 | 0.00327313 / -0.00327313 | 0.000507417 / -0.000507417 | 0.00159094 / -0.00159094 | 0.00138192 / -0.00138192 | 0.00159535 / -0.00159535 | 0.00557251 / -0.00557251 | 2.83388e-08 / -2.83388e-08 | 0.00177109 / -0.00177109 | 0.00131871 / -0.00131871 | 0.00182854 / -0.00182854 | 4.49559e-07 / -4.49559e-07 | 4.57776e-09 / -4.57776e-09 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0.0186085 / -0.0186085 |
 | gamma_stat_CR1bplus_nJets_bin_6 | 0.0191624 / -0.0191624 | 0.00772077 / -0.00772077 | 0.00629486 / -0.00629486 | 0.00446468 / -0.00446468 | 0.00266253 / -0.00266253 | 0.0016495 / -0.0016495 | 0.00520027 / -0.00520027 | 0.000416865 / -0.000416865 | 0.000699443 / -0.000699443 | 0.00158776 / -0.00158776 | 0.00202608 / -0.00202608 | 0.00129256 / -0.00129256 | 0.00287474 / -0.00287474 | 0.00152348 / -0.00152348 | 5.50619e-08 / -5.50619e-08 | 0.00180084 / -0.00180084 | 0.00130224 / -0.00130224 | 0.00193074 / -0.00193074 | 8.73487e-07 / -8.73487e-07 | 8.89453e-09 / -8.89453e-09 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0.031021 / -0.031021 |
