 |       | tttt      | ttt      | ttWW      | rarettVV      | ttll_MG_high_mll      | ttll_MG_low_mll      | ttH      | QmisID      | CO      | gstr      | HFe      | HFm      | light      | otherfake      | singleTop      | singleTop      | Diboson      | triboson      | vh      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | ttZp2500 |
 | ttH Cross-Section | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.1 / -0.1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | t#bar{t}H #mu_{F} and #mu_{R} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -1.11022e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | JET_JERUnc_Noise_PreRec | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.112498 / -0.112498 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | singleTop Cross-Section | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.3 / -0.3 | 0.3 / -0.3 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | VV #leq5-jets Cross-Section | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.6 / -0.6 | 0 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | VV/VVV/VH + #geq 2 true b-jets | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.213038 / -0.213038 | 0 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | JET_JERUnc_Noise_PreRec | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.102328 / -0.102328 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | t#bar{t}W^{-} + 1 true b-jets | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | JET_NNJvtEfficiency | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | gamma_stat_SR3b2l_HT_all_bin_0 | 0.00974537 / -0.00974537 | 0.0125821 / -0.0125821 | 0.0117033 / -0.0117033 | 0.0146354 / -0.0146354 | 0.0184605 / -0.0184605 | 0.0106015 / -0.0106015 | 0.0173502 / -0.0173502 | 0.0143244 / -0.0143244 | 0.0144223 / -0.0144223 | 0.0192487 / -0.0192487 | 0.0199916 / -0.0199916 | 0.0243579 / -0.0243579 | 0.01734 / -0.01734 | 0.0114066 / -0.0114066 | 0.0126514 / -0.0126514 | 0.010273 / -0.010273 | 0.0132341 / -0.0132341 | 0.0116811 / -0.0116811 | 0.00915053 / -0.00915053 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0.00299326 / -0.00299326 |
 | gamma_stat_SR3b2l_HT_all_bin_1 | 0.0100519 / -0.0100519 | 0.0100308 / -0.0100308 | 0.00965489 / -0.00965489 | 0.00962596 / -0.00962596 | 0.00847418 / -0.00847418 | 0.00677932 / -0.00677932 | 0.00904213 / -0.00904213 | 0.00844722 / -0.00844722 | 0.00782061 / -0.00782061 | 0.00665672 / -0.00665672 | 0.00838074 / -0.00838074 | 0.00459356 / -0.00459356 | 0.00505378 / -0.00505378 | 0.00552761 / -0.00552761 | 0.0128003 / -0.0128003 | 0.00930274 / -0.00930274 | 0.0068096 / -0.0068096 | 0.0048685 / -0.0048685 | 0.00847239 / -0.00847239 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0.00548378 / -0.00548378 |
 | gamma_stat_SR3b2l_HT_all_bin_2 | 0.00835619 / -0.00835619 | 0.00725089 / -0.00725089 | 0.00629301 / -0.00629301 | 0.00622905 / -0.00622905 | 0.00517138 / -0.00517138 | 0.00734372 / -0.00734372 | 0.00532711 / -0.00532711 | 0.00648392 / -0.00648392 | 0.006083 / -0.006083 | 0.0055558 / -0.0055558 | 0.00535018 / -0.00535018 | 0.0042936 / -0.0042936 | 0.00655614 / -0.00655614 | 0.0127571 / -0.0127571 | 0.00314872 / -0.00314872 | 0.00625105 / -0.00625105 | 0.00840366 / -0.00840366 | 0.00333751 / -0.00333751 | 0.0078202 / -0.0078202 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0.00827494 / -0.00827494 |
 | gamma_stat_SR3b2l_HT_all_bin_3 | 0.00573588 / -0.00573588 | 0.00433418 / -0.00433418 | 0.00655165 / -0.00655165 | 0.00394673 / -0.00394673 | 0.0027082 / -0.0027082 | 0.00929683 / -0.00929683 | 0.00299827 / -0.00299827 | 0.005132 / -0.005132 | 0.00609796 / -0.00609796 | 0.0033765 / -0.0033765 | 0.00119707 / -0.00119707 | 0.00208229 / -0.00208229 | 0.00565275 / -0.00565275 | 0.00396197 / -0.00396197 | 0.00593767 / -0.00593767 | 0.00826592 / -0.00826592 | 0.00569675 / -0.00569675 | 0.0145251 / -0.0145251 | 0.00843478 / -0.00843478 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0.0165953 / -0.0165953 |
