 |       | t#bar{t}t#bar{t}      | t#bar{t}t      | t#bar{t}VV      | t#bar{t}VV      | ttZ_high      | ttZ_low      | t#bar{t}H      | QmisID      | Mat.Conv.      | Low m_{#gamma^{*}}      | HF e      | HF#mu      | light      | Other fake      | singleTop      | singleTop      | Diboson      | triboson      | vh      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}Z' |
 | MUON_SAGITTA_GLOBAL | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -1.11022e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | singleTop Cross-Section | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.3 / -0.3 | 0.3 / -0.3 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | JET_EffectiveNP_Mixed3 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / -1.11022e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | MUON_SAGITTA_PTEXTRA | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | MUON_SCALE | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | VV #leq4-jets Cross-Section | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.217376 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | VV #leq5-jets Cross-Section | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.339148 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | VV/VVV/VH + 1 true b-jet | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.125221 / 0 | 0 / 0 | 0.5 / 2.16136e-10 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | VV/VVV/VH + #geq 2 true b-jets | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0648055 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | Diboson #mu_{F} and #mu_{R} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | FT_EFF_Eigen_C_1__1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.038151 / 0.0387861 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | FT_EFF_Eigen_C_5__1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0209619 / 0.0209524 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | FT_EFF_Eigen_Light_3__1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0396172 / -0.0396364 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | t#bar{t}W #mu_{F} and #mu_{R} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / -2.22045e-16 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | gamma_stat_CR1bplus_nJets_bin_0 | 0.00146814 / -0.00146814 | 0.00314579 / -0.00314579 | 0.00331131 / -0.00331131 | 0.0038248 / -0.0038248 | 0.00528655 / -0.00528655 | 0.00570225 / -0.00570225 | 0.00360812 / -0.00360812 | 0.00752257 / -0.00752257 | 0.00462932 / -0.00462932 | 0.00531788 / -0.00531788 | 0.00534234 / -0.00534234 | 0.00570985 / -0.00570985 | 0.00603887 / -0.00603887 | 0.00554419 / -0.00554419 | 0.0114301 / -0.0114301 | 0.00790353 / -0.00790353 | 0.00795096 / -0.00795096 | 0.00763993 / -0.00763993 | 4.48113e-08 / -4.48113e-08 | 0.0182885 / -0.0182885 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0.00170713 / -0.00170713 |
 | gamma_stat_CR1bplus_nJets_bin_1 | 0.00318361 / -0.00318361 | 0.00461823 / -0.00461823 | 0.00567353 / -0.00567353 | 0.00555396 / -0.00555396 | 0.00587295 / -0.00587295 | 0.00688049 / -0.00688049 | 0.00511521 / -0.00511521 | 0.00646512 / -0.00646512 | 0.00612625 / -0.00612625 | 0.00672997 / -0.00672997 | 0.00634862 / -0.00634862 | 0.00551552 / -0.00551552 | 0.00558295 / -0.00558295 | 0.0061221 / -0.0061221 | 0.00571053 / -0.00571053 | 0.00568085 / -0.00568085 | 0.00576078 / -0.00576078 | 0.00591581 / -0.00591581 | 4.65575e-08 / -4.65575e-08 | 4.74085e-10 / -4.74085e-10 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0.00323849 / -0.00323849 |
 | gamma_stat_CR1bplus_nJets_bin_2 | 0.00569407 / -0.00569407 | 0.00579519 / -0.00579519 | 0.00550559 / -0.00550559 | 0.00572329 / -0.00572329 | 0.00554925 / -0.00554925 | 0.00398196 / -0.00398196 | 0.00584032 / -0.00584032 | 0.00346004 / -0.00346004 | 0.00599504 / -0.00599504 | 0.00540049 / -0.00540049 | 0.00538196 / -0.00538196 | 0.00515571 / -0.00515571 | 0.00579221 / -0.00579221 | 0.00433355 / -0.00433355 | 0.00167573 / -0.00167573 | 0.00385314 / -0.00385314 | 0.00390292 / -0.00390292 | 0.00377857 / -0.00377857 | 0.0237616 / -0.0237616 | 5.92869e-10 / -5.92869e-10 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0.00490956 / -0.00490956 |
 | gamma_stat_CR1bplus_nJets_bin_3 | 0.0078104 / -0.0078104 | 0.00644933 / -0.00644933 | 0.00558379 / -0.00558379 | 0.0053218 / -0.0053218 | 0.0036374 / -0.0036374 | 0.0042798 / -0.0042798 | 0.00577623 / -0.00577623 | 0.00215897 / -0.00215897 | 0.00460214 / -0.00460214 | 0.00320729 / -0.00320729 | 0.00360939 / -0.00360939 | 0.00449695 / -0.00449695 | 0.00289389 / -0.00289389 | 0.00409743 / -0.00409743 | 5.40502e-09 / -5.40502e-09 | 0.0024507 / -0.0024507 | 0.00230109 / -0.00230109 | 0.00234572 / -0.00234572 | 8.57438e-08 / -8.57438e-08 | 8.7311e-10 / -8.7311e-10 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0.00745969 / -0.00745969 |
 | gamma_stat_CR1bplus_nJets_bin_4 | 0.0102752 / -0.0102752 | 0.00665439 / -0.00665439 | 0.00510905 / -0.00510905 | 0.00462758 / -0.00462758 | 0.00308523 / -0.00308523 | 0.00185819 / -0.00185819 | 0.00548862 / -0.00548862 | 0.00216494 / -0.00216494 | 0.00145641 / -0.00145641 | 0.00201811 / -0.00201811 | 0.00208005 / -0.00208005 | 0.0028558 / -0.0028558 | 0.00228869 / -0.00228869 | 0.00283226 / -0.00283226 | 0.000276138 / -0.000276138 | 0.00153507 / -0.00153507 | 0.00148233 / -0.00148233 | 0.00205964 / -0.00205964 | 1.71173e-07 / -1.71173e-07 | 1.74301e-09 / -1.74301e-09 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0.0103453 / -0.0103453 |
 | gamma_stat_CR1bplus_nJets_bin_5 | 0.0162813 / -0.0162813 | 0.00732912 / -0.00732912 | 0.0070444 / -0.0070444 | 0.00494132 / -0.00494132 | 0.00234337 / -0.00234337 | 0.000918062 / -0.000918062 | 0.00542676 / -0.00542676 | 0.00164714 / -0.00164714 | 0.00328138 / -0.00328138 | 0.000508696 / -0.000508696 | 0.00159495 / -0.00159495 | 0.0013854 / -0.0013854 | 0.00159937 / -0.00159937 | 0.00558656 / -0.00558656 | 2.84102e-08 / -2.84102e-08 | 0.00177555 / -0.00177555 | 0.00132204 / -0.00132204 | 0.00183316 / -0.00183316 | 4.50693e-07 / -4.50693e-07 | 4.5893e-09 / -4.5893e-09 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0.0165718 / -0.0165718 |
 | gamma_stat_CR1bplus_nJets_bin_6 | 0.0192379 / -0.0192379 | 0.00775117 / -0.00775117 | 0.00631964 / -0.00631964 | 0.00448226 / -0.00448226 | 0.00267301 / -0.00267301 | 0.001656 / -0.001656 | 0.00522075 / -0.00522075 | 0.000418506 / -0.000418506 | 0.000702197 / -0.000702197 | 0.00159402 / -0.00159402 | 0.00203406 / -0.00203406 | 0.00129765 / -0.00129765 | 0.00288606 / -0.00288606 | 0.00152948 / -0.00152948 | 5.52787e-08 / -5.52787e-08 | 0.00180793 / -0.00180793 | 0.00130737 / -0.00130737 | 0.00193834 / -0.00193834 | 8.76927e-07 / -8.76927e-07 | 8.92955e-09 / -8.92955e-09 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0.0280057 / -0.0280057 |
