 |       | tttt      | ttt      | ttWW      | rarettVV      | ttll_MG_high_mll      | ttll_MG_low_mll      | ttH      | QmisID      | CO      | gstr      | HFe      | HFm      | light      | otherfake      | singleTop      | singleTop      | Diboson      | triboson      | vh      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | ttZp1500 |
 | ttH Cross-Section | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.1 / -0.1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | t#bar{t}H #mu_{F} and #mu_{R} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -1.11022e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | JET_JERUnc_Noise_PreRec | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.112498 / -0.112498 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | singleTop Cross-Section | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.3 / -0.3 | 0.3 / -0.3 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | VV #leq5-jets Cross-Section | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.6 / -0.6 | 0 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | VV/VVV/VH + #geq 2 true b-jets | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.213038 / -0.213038 | 0 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | JET_JERUnc_Noise_PreRec | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.102328 / -0.102328 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | t#bar{t}W^{-} + 1 true b-jets | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | JET_NNJvtEfficiency | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | gamma_stat_SR3b2l_HT_all_bin_0 | 0.0095591 / -0.0095591 | 0.0123416 / -0.0123416 | 0.0114796 / -0.0114796 | 0.0143556 / -0.0143556 | 0.0181077 / -0.0181077 | 0.0103988 / -0.0103988 | 0.0170186 / -0.0170186 | 0.0140506 / -0.0140506 | 0.0141467 / -0.0141467 | 0.0188807 / -0.0188807 | 0.0196095 / -0.0196095 | 0.0238923 / -0.0238923 | 0.0170085 / -0.0170085 | 0.0111886 / -0.0111886 | 0.0124095 / -0.0124095 | 0.0100766 / -0.0100766 | 0.0129811 / -0.0129811 | 0.0114578 / -0.0114578 | 0.00897563 / -0.00897563 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0.00299891 / -0.00299891 |
 | gamma_stat_SR3b2l_HT_all_bin_1 | 0.00950742 / -0.00950742 | 0.00948746 / -0.00948746 | 0.00913194 / -0.00913194 | 0.00910458 / -0.00910458 | 0.00801518 / -0.00801518 | 0.00641213 / -0.00641213 | 0.00855237 / -0.00855237 | 0.00798968 / -0.00798968 | 0.00739701 / -0.00739701 | 0.00629617 / -0.00629617 | 0.0079268 / -0.0079268 | 0.00434475 / -0.00434475 | 0.00478004 / -0.00478004 | 0.00522821 / -0.00522821 | 0.012107 / -0.012107 | 0.00879886 / -0.00879886 | 0.00644077 / -0.00644077 | 0.0046048 / -0.0046048 | 0.00801349 / -0.00801349 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0.00486884 / -0.00486884 |
 | gamma_stat_SR3b2l_HT_all_bin_2 | 0.00741395 / -0.00741395 | 0.00643328 / -0.00643328 | 0.00558341 / -0.00558341 | 0.00552666 / -0.00552666 | 0.00458825 / -0.00458825 | 0.00651564 / -0.00651564 | 0.00472643 / -0.00472643 | 0.00575279 / -0.00575279 | 0.00539708 / -0.00539708 | 0.00492933 / -0.00492933 | 0.00474689 / -0.00474689 | 0.00380945 / -0.00380945 | 0.00581687 / -0.00581687 | 0.0113186 / -0.0113186 | 0.00279367 / -0.00279367 | 0.00554619 / -0.00554619 | 0.00745606 / -0.00745606 | 0.00296117 / -0.00296117 | 0.00693839 / -0.00693839 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0.00762679 / -0.00762679 |
 | gamma_stat_SR3b2l_HT_all_bin_3 | 0.00428883 / -0.00428883 | 0.00324075 / -0.00324075 | 0.0048988 / -0.0048988 | 0.00295104 / -0.00295104 | 0.00202497 / -0.00202497 | 0.00695142 / -0.00695142 | 0.00224186 / -0.00224186 | 0.0038373 / -0.0038373 | 0.00455956 / -0.00455956 | 0.00252467 / -0.00252467 | 0.000895076 / -0.000895076 | 0.00155697 / -0.00155697 | 0.00422667 / -0.00422667 | 0.00296245 / -0.00296245 | 0.00443971 / -0.00443971 | 0.00618059 / -0.00618059 | 0.00425957 / -0.00425957 | 0.0108607 / -0.0108607 | 0.00630685 / -0.00630685 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0.0123557 / -0.0123557 |
